300 1.5847
302.26131 1.4879161
304.52261 1.3911322
306.78392 1.2943482
309.04523 1.1975643
311.30653 1.1007804
313.56784 1.0039965
315.82915 0.90721256
318.09045 0.81042864
320.35176 0.71364472
322.61307 0.6168608
324.87437 0.52007688
327.13568 0.42329296
329.39698 0.32650905
331.65829 0.22424623
333.9196 0.1552995
336.1809 0.11628693
338.44221 0.093854774
340.70352 0.089996482
342.96482 0.092656281
345.22613 0.092363819
347.48744 0.10560201
349.74874 0.11570804
352.01005 0.13535025
354.27136 0.14509598
356.53266 0.15895477
358.79397 0.18379899
361.05528 0.19926281
363.31658 0.22272513
365.57789 0.24284774
367.8392 0.27029548
370.1005 0.30270603
372.36181 0.33682965
374.62312 0.37509447
376.88442 0.41387337
379.14573 0.45161206
381.40704 0.47259598
383.66834 0.49187739
385.92965 0.50706533
388.19095 0.51995678
390.45226 0.54210352
392.71357 0.55773568
394.97487 0.57741407
397.23618 0.57534623
399.49749 0.55154322
401.75879 0.48559749
404.0201 0.3920995
406.28141 0.29616231
408.54271 0.20269648
410.80402 0.13044673
413.06533 0.080928643
415.32663 0.050425628
417.58794 0.03630201
419.84925 0.023541206
422.11055 0.018580905
424.37186 0.017379397
426.63317 0.013620603
428.89447 0.013842211
431.15578 0.013544221
433.41709 0.014684422
435.67839 0.01228593
437.9397 0.012032663
440.20101 0.012580402
442.46231 0.013482915
444.72362 0.013097487
446.98492 0.01458794
449.24623 0.012962814
451.50754 0.015303015
453.76884 0.015998995
456.03015 0.01431206
458.29146 0.016150251
460.55276 0.015473869
462.81407 0.018009045
465.07538 0.017111055
467.33668 0.018338693
469.59799 0.019539196
471.8593 0.020928141
474.1206 0.021561809
476.38191 0.021630653
478.64322 0.023015075
480.90452 0.025128141
483.16583 0.026463819
485.42714 0.03039799
487.68844 0.0293
489.94975 0.029160804
492.21106 0.032633166
494.47236 0.034366834
496.73367 0.035972864
498.99497 0.03730201
501.25628 0.039794975
503.51759 0.041824623
505.77889 0.044621106
508.0402 0.045512563
510.30151 0.048998492
512.56281 0.050774372
514.82412 0.051862814
517.08543 0.052619598
519.34673 0.056
521.60804 0.056748744
523.86935 0.058513568
526.13065 0.061543216
528.39196 0.06568392
530.65327 0.06681608
532.91457 0.068377889
535.17588 0.071373869
537.43719 0.072363317
539.69849 0.074111558
541.9598 0.076804523
544.22111 0.078255779
546.48241 0.081768342
548.74372 0.082851256
551.00503 0.082537186
553.26633 0.086692462
555.52764 0.086227136
557.78894 0.089220101
560.05025 0.092200503
562.31156 0.093223116
564.57286 0.093958291
566.83417 0.094631658
569.09548 0.096833668
571.35678 0.095758291
573.61809 0.096754271
575.8794 0.099341709
578.1407 0.097937688
580.40201 0.099847236
582.66332 0.10064673
584.92462 0.099438191
587.18593 0.10203065
589.44724 0.099053266
591.70854 0.10116683
593.96985 0.099092965
596.23116 0.10123116
598.49246 0.098890955
600.75377 0.099853769
603.01508 0.10085126
605.27638 0.098702513
607.53769 0.097239698
609.79899 0.097145226
612.0603 0.097334673
614.32161 0.097364322
616.58291 0.094199497
618.84422 0.091441206
621.10553 0.092624623
623.36683 0.089498995
625.62814 0.08798995
627.88945 0.086367337
630.15075 0.086868342
632.41206 0.084583417
634.67337 0.082685427
636.93467 0.080343216
639.19598 0.079431156
641.45729 0.07499397
643.71859 0.074580905
645.9799 0.07351608
648.24121 0.070261307
650.50251 0.069402513
652.76382 0.070519598
655.02513 0.066729648
657.28643 0.063513568
659.54774 0.061061307
661.80905 0.058938191
664.07035 0.057543719
666.33166 0.055135678
668.59296 0.053107035
670.85427 0.049405528
673.11558 0.046962814
675.37688 0.044818593
677.63819 0.043814573
679.8995 0.041459799
682.1608 0.041959799
684.42211 0.040068844
686.68342 0.037659799
688.94472 0.033587437
691.20603 0.029059296
693.46734 0.029219598
695.72864 0.030239698
697.98995 0.025726131
700.25126 0.027452764
702.51256 0.020962814
704.77387 0.022356784
707.03518 0.017294472
709.29648 0.017775879
711.55779 0.016680905
713.8191 0.016540704
716.0804 0.015253266
718.34171 0.012561307
720.60302 0.011468342
722.86432 0.0095226131
725.12563 0.0059281407
727.38693 0.0055924623
729.64824 0.0077437186
731.90955 0.010242714
734.17085 0.0063226131
736.43216 0.001278392
738.69347 0.0010311558
740.95477 0.0060472362
743.21608 -0.00096532663
745.47739 -0.0047698492
747.73869 0.0032934673
750 0.0088

