300 1.6182
302.26131 1.5168935
304.52261 1.4155869
306.78392 1.3142804
309.04523 1.2129739
311.30653 1.1116673
313.56784 1.0103608
315.82915 0.90905427
318.09045 0.80774774
320.35176 0.70644121
322.61307 0.60513467
324.87437 0.50382814
327.13568 0.40252161
329.39698 0.30121508
331.65829 0.2101201
333.9196 0.15103518
336.1809 0.11573015
338.44221 0.095819598
340.70352 0.091451256
342.96482 0.092743719
345.22613 0.10169196
347.48744 0.1030407
349.74874 0.1164995
352.01005 0.1408598
354.27136 0.15221407
356.53266 0.17041709
358.79397 0.18889196
361.05528 0.20698593
363.31658 0.2302392
365.57789 0.25389296
367.8392 0.28421256
370.1005 0.31593266
372.36181 0.3538995
374.62312 0.39336683
376.88442 0.43088141
379.14573 0.46607337
381.40704 0.48293719
383.66834 0.50392111
385.92965 0.52124523
388.19095 0.53830955
390.45226 0.56299296
392.71357 0.58151055
394.97487 0.59246482
397.23618 0.57990452
399.49749 0.53287538
401.75879 0.45242965
404.0201 0.35067186
406.28141 0.2548
408.54271 0.16858191
410.80402 0.10849397
413.06533 0.063694472
415.32663 0.041764322
417.58794 0.028361307
419.84925 0.018312563
422.11055 0.013878894
424.37186 0.012135678
426.63317 0.010286432
428.89447 0.009841206
431.15578 0.0092819095
433.41709 0.0093492462
435.67839 0.0081497487
437.9397 0.0094276382
440.20101 0.0087040201
442.46231 0.0088452261
444.72362 0.0092894472
446.98492 0.010209045
449.24623 0.0085075377
451.50754 0.0114
453.76884 0.013468844
456.03015 0.010972362
458.29146 0.011275377
460.55276 0.013705025
462.81407 0.013066834
465.07538 0.013626131
467.33668 0.01500201
469.59799 0.01609598
471.8593 0.019196482
474.1206 0.0174
476.38191 0.018970854
478.64322 0.020514573
480.90452 0.022867337
483.16583 0.02409799
485.42714 0.02599799
487.68844 0.026775377
489.94975 0.027589447
492.21106 0.031051256
494.47236 0.03101608
496.73367 0.033267337
498.99497 0.03628191
501.25628 0.038543719
503.51759 0.040971859
505.77889 0.043290452
508.0402 0.0446
510.30151 0.046652764
512.56281 0.048649749
514.82412 0.050905528
517.08543 0.052327136
519.34673 0.056240201
521.60804 0.056335176
523.86935 0.058621608
526.13065 0.062017085
528.39196 0.065362312
530.65327 0.067553266
532.91457 0.068643719
535.17588 0.069811055
537.43719 0.072312563
539.69849 0.07541608
541.9598 0.077320603
544.22111 0.078174874
546.48241 0.081221106
548.74372 0.083287437
551.00503 0.08481005
553.26633 0.086486935
555.52764 0.088494472
557.78894 0.089337688
560.05025 0.091740201
562.31156 0.092224623
564.57286 0.09329799
566.83417 0.091934673
569.09548 0.095067337
571.35678 0.096457286
573.61809 0.095823618
575.8794 0.096279397
578.1407 0.096440704
580.40201 0.096315578
582.66332 0.097636683
584.92462 0.097754774
587.18593 0.097188442
589.44724 0.098331156
591.70854 0.096959296
593.96985 0.09658794
596.23116 0.096006533
598.49246 0.094616583
600.75377 0.095032663
603.01508 0.09541206
605.27638 0.094015578
607.53769 0.091162312
609.79899 0.092553769
612.0603 0.091270854
614.32161 0.0882
616.58291 0.08868593
618.84422 0.084503518
621.10553 0.083678894
623.36683 0.08050603
625.62814 0.080125628
627.88945 0.076707538
630.15075 0.076261809
632.41206 0.07388794
634.67337 0.072857286
636.93467 0.071021608
639.19598 0.069923116
641.45729 0.067613568
643.71859 0.064819095
645.9799 0.065159799
648.24121 0.061424623
650.50251 0.060589447
652.76382 0.05970603
655.02513 0.054145226
657.28643 0.053267839
659.54774 0.054351256
661.80905 0.047740201
664.07035 0.046618593
666.33166 0.043153769
668.59296 0.039055779
670.85427 0.037554271
673.11558 0.037692965
675.37688 0.033072362
677.63819 0.028827638
679.8995 0.027360302
682.1608 0.027572362
684.42211 0.02701809
686.68342 0.025656784
688.94472 0.021111558
691.20603 0.019034673
693.46734 0.017558794
695.72864 0.018753769
697.98995 0.015339698
700.25126 0.013498492
702.51256 0.013974372
704.77387 0.01301206
707.03518 0.007660804
709.29648 0.007018593
711.55779 0.0054658291
713.8191 0.0051834171
716.0804 0.0068874372
718.34171 2.6633166e-05
720.60302 0.0019849246
722.86432 -0.00041005025
725.12563 -0.0056286432
727.38693 -0.00074422111
729.64824 -0.005098995
731.90955 0.0052532663
734.17085 -0.004019598
736.43216 -0.0031522613
738.69347 -0.0065165829
740.95477 0.0039934673
743.21608 -0.010564322
745.47739 -0.00074472362
747.73869 -0.0053653266
750 -0.0099

